"°üÃø¼Ò","°üÃøÀÏ½Ã","Ç¥Ãþ¼ö¿Â(¡É)","Ç¥Ãþ ¿°ºÐ(psu)","Ç¥Ãþ DO(mg/L)","Ç¥Ãþ¼ö½É(m)","ÁßÃþ¼ö¿Â(¡É)","ÃþÃþ ¿°ºÐ(psu)","ÃþÃþ DO(mg/L)","ÃþÃþ¼ö½É(m)","ÀúÃþ¼ö¿Â(¡É)","ÀúÃþ ¿°ºÐ(psu)","ÀúÃþ DO(mg/L)","ÀúÃþ¼ö½É(m)"
°­¸ª(bgna3),"2023-11-01 23:00","18.3",,,,"13",,,,"8.5",,,
°­¸ª(bgna3),"2023-11-01 23:30","18.4",,,,"13.3",,,,"9.4",,,
°­¸ª(bgna3),"2023-11-02 00:00","18.4",,,,"14.9",,,,"10.4",,,
°­¸ª(bgna3),"2023-11-02 00:30","18.3",,,,"14.7",,,,"11.6",,,
°­¸ª(bgna3),"2023-11-02 01:00","18.2",,,,"14.6",,,,"12",,,
°­¸ª(bgna3),"2023-11-02 01:30","18.1",,,,"15.1",,,,"12.2",,,
°­¸ª(bgna3),"2023-11-02 02:00","18.1",,,,"15.9",,,,"12.2",,,
°­¸ª(bgna3),"2023-11-02 02:30","18.3",,,,"15.7",,,,"11.7",,,
°­¸ª(bgna3),"2023-11-02 03:00","18.1",,,,"15.2",,,,"11.2",,,
°­¸ª(bgna3),"2023-11-02 03:30","18.1",,,,"15.1",,,,"11.3",,,
°­¸ª(bgna3),"2023-11-02 04:00","18.3",,,,"15.1",,,,"10",,,
°­¸ª(bgna3),"2023-11-02 04:30","18.5",,,,"15.6",,,,"10.2",,,
°­¸ª(bgna3),"2023-11-02 05:00","18.5",,,,"15.7",,,,"10.6",,,
°­¸ª(bgna3),"2023-11-02 05:30","18.3",,,,"14.9",,,,"10.2",,,
°­¸ª(bgna3),"2023-11-02 06:00","18.2",,,,"14.5",,,,"10.5",,,
°­¸ª(bgna3),"2023-11-02 06:30","18.4",,,,"15",,,,"10.5",,,
°­¸ª(bgna3),"2023-11-02 07:00","18.5",,,,"15.2",,,,"10.4",,,
°­¸ª(bgna3),"2023-11-02 07:30","18.5",,,,"15",,,,"10.6",,,
°­¸ª(bgna3),"2023-11-02 08:00","18.4",,,,"14.7",,,,"10.2",,,
°­¸ª(bgna3),"2023-11-02 08:30","18.3",,,,"14.8",,,,"10.1",,,
°­¸ª(bgna3),"2023-11-02 09:00","18.4",,,,"14.8",,,,"10",,,
°­¸ª(bgna3),"2023-11-02 09:30","18.4",,,,"14.2",,,,"10.3",,,
°­¸ª(bgna3),"2023-11-02 10:00","18.1",,,,"14.2",,,,"11",,,
°­¸ª(bgna3),"2023-11-02 10:30","17.9",,,,"14.6",,,,"11.3",,,
°­¸ª(bgna3),"2023-11-02 11:00","17.8",,,,"14.3",,,,"10.9",,,
°­¸ª(bgna3),"2023-11-02 11:30","18.1",,,,"13.4",,,,"10.6",,,
°­¸ª(bgna3),"2023-11-02 12:00","18.1",,,,"13.2",,,,"10.2",,,
°­¸ª(bgna3),"2023-11-02 12:30","18.1",,,,"12.6",,,,"10.3",,,
°­¸ª(bgna3),"2023-11-02 13:00","18.1",,,,"12.6",,,,"8.3",,,
°­¸ª(bgna3),"2023-11-02 13:30","18.2",,,,"11.9",,,,"8",,,
°­¸ª(bgna3),"2023-11-02 14:00","17.9",,,,"11.4",,,,"7.5",,,
°­¸ª(bgna3),"2023-11-02 14:30","17.8",,,,"11.7",,,,"6.9",,,
°­¸ª(bgna3),"2023-11-02 15:00","18.1",,,,"11.4",,,,"6.8",,,
°­¸ª(bgna3),"2023-11-02 15:30","18.3",,,,"12.9",,,,"7.3",,,
°­¸ª(bgna3),"2023-11-02 16:00","18.3",,,,"13.8",,,,"8.3",,,
°­¸ª(bgna3),"2023-11-02 16:30","18.5",,,,"13.4",,,,"8.7",,,
°­¸ª(bgna3),"2023-11-02 17:00","18.4",,,,"13.7",,,,"9.2",,,
°­¸ª(bgna3),"2023-11-02 17:30","18.7",,,,"13.1",,,,"8.6",,,
°­¸ª(bgna3),"2023-11-02 18:00","18.6",,,,"12.7",,,,"8.6",,,
°­¸ª(bgna3),"2023-11-02 18:30","18.6",,,,"12.8",,,,"8.8",,,
°­¸ª(bgna3),"2023-11-02 19:00","18.5",,,,"13.4",,,,"7.8",,,
°­¸ª(bgna3),"2023-11-02 19:30","18.4",,,,"13.5",,,,"7.3",,,
°­¸ª(bgna3),"2023-11-02 20:00","18.5",,,,"13.6",,,,"7.1",,,
°­¸ª(bgna3),"2023-11-02 20:30","18.4",,,,"12.9",,,,"7.8",,,
°­¸ª(bgna3),"2023-11-02 21:00","18.4",,,,"12.9",,,,"8.2",,,
°­¸ª(bgna3),"2023-11-02 21:30","18.3",,,,"13.4",,,,"9.9",,,
°­¸ª(bgna3),"2023-11-02 22:00","18.3",,,,"13.5",,,,"10.9",,,
°­¸ª(bgna3),"2023-11-02 22:30","18.4",,,,"14.5",,,,"10.3",,,
°­¸ª(bgna3),"2023-11-02 23:00","18.4",,,,"14.6",,,,"10.6",,,
°­¸ª(bgna3),"2023-11-02 23:30","18.5",,,,"14.3",,,,"10.8",,,
°­¸ª(bgna3),"2023-11-03 00:00","18.4",,,,"13.8",,,,"10.6",,,
°­¸ª(bgna3),"2023-11-03 00:30","18.4",,,,"13.5",,,,"11",,,
°­¸ª(bgna3),"2023-11-03 01:00","18.1",,,,"13.1",,,,"10.7",,,
°­¸ª(bgna3),"2023-11-03 01:30","18",,,,"13.1",,,,"10.4",,,
°­¸ª(bgna3),"2023-11-03 02:00","18.1",,,,"12.9",,,,"10.1",,,
°­¸ª(bgna3),"2023-11-03 02:30","18.1",,,,"12.7",,,,"9.1",,,
°­¸ª(bgna3),"2023-11-03 03:00","17.9",,,,"13.2",,,,"9.3",,,
°­¸ª(bgna3),"2023-11-03 03:30","17.9",,,,"12.5",,,,"8.6",,,
°­¸ª(bgna3),"2023-11-03 04:00","17.8",,,,"10.6",,,,"7",,,
°­¸ª(bgna3),"2023-11-03 04:30","17.5",,,,"10.4",,,,"6.7",,,
°­¸ª(bgna3),"2023-11-03 05:00","17.5",,,,"10.3",,,,"5.8",,,
°­¸ª(bgna3),"2023-11-03 05:30","17.4",,,,"10.7",,,,"5.5",,,
°­¸ª(bgna3),"2023-11-03 06:00","17.4",,,,"11.4",,,,"5.9",,,
°­¸ª(bgna3),"2023-11-03 06:30","17.3",,,,"11.4",,,,"6.2",,,
°­¸ª(bgna3),"2023-11-03 07:00","17.4",,,,"12.5",,,,"6.8",,,
°­¸ª(bgna3),"2023-11-03 07:30","17.8",,,,"11.9",,,,"7.8",,,
°­¸ª(bgna3),"2023-11-03 08:00","17.7",,,,"12.5",,,,"8.2",,,
°­¸ª(bgna3),"2023-11-03 08:30","17.9",,,,"12.6",,,,"9",,,
°­¸ª(bgna3),"2023-11-03 09:00","18.1",,,,"11.9",,,,"9.2",,,
°­¸ª(bgna3),"2023-11-03 09:30","17.9",,,,"11.8",,,,"8.9",,,
°­¸ª(bgna3),"2023-11-03 10:00","18",,,,"12.6",,,,"9.5",,,
°­¸ª(bgna3),"2023-11-03 10:30","18.1",,,,"12.9",,,,"9.9",,,
°­¸ª(bgna3),"2023-11-03 11:00","18.1",,,,"13.5",,,,"10.2",,,
°­¸ª(bgna3),"2023-11-03 11:30","18.3",,,,"13.9",,,,"9.7",,,
°­¸ª(bgna3),"2023-11-03 12:00","18.5",,,,"12.6",,,,"9.4",,,
°­¸ª(bgna3),"2023-11-03 12:30","18.5",,,,"12.8",,,,"9.2",,,
°­¸ª(bgna3),"2023-11-03 13:00","18.7",,,,"12.8",,,,"8.9",,,
°­¸ª(bgna3),"2023-11-03 13:30","18.7",,,,"13.6",,,,"9.1",,,
°­¸ª(bgna3),"2023-11-03 14:00","18.7",,,,"14",,,,"10",,,
°­¸ª(bgna3),"2023-11-03 14:30","18.8",,,,"14.7",,,,"10.7",,,
°­¸ª(bgna3),"2023-11-03 15:00","18.9",,,,"15.4",,,,"11.6",,,
°­¸ª(bgna3),"2023-11-03 15:30","18.8",,,,"15.8",,,,"12.5",,,
°­¸ª(bgna3),"2023-11-03 16:00","18.9",,,,"16",,,,"13.1",,,
°­¸ª(bgna3),"2023-11-03 16:30","18.8",,,,"16.6",,,,"13.9",,,
°­¸ª(bgna3),"2023-11-03 17:00","18.7",,,,"16.1",,,,"14",,,
°­¸ª(bgna3),"2023-11-03 17:30","18.7",,,,"16.4",,,,"13.9",,,
°­¸ª(bgna3),"2023-11-03 18:00","18.6",,,,"16.8",,,,"13.4",,,
°­¸ª(bgna3),"2023-11-03 18:30","18.8",,,,"17.1",,,,"12.2",,,
°­¸ª(bgna3),"2023-11-03 19:00","18.7",,,,"16.3",,,,"12",,,
°­¸ª(bgna3),"2023-11-03 19:30","18.8",,,,"16.1",,,,"12.2",,,
°­¸ª(bgna3),"2023-11-03 20:00","18.9",,,,"15.9",,,,"11.5",,,
°­¸ª(bgna3),"2023-11-03 20:30","18.9",,,,"15.6",,,,"11.7",,,
°­¸ª(bgna3),"2023-11-03 21:00","18.7",,,,"14.6",,,,"11.2",,,
°­¸ª(bgna3),"2023-11-03 21:30","18.9",,,,"14.8",,,,"10.9",,,
°­¸ª(bgna3),"2023-11-03 22:00","18.4",,,,"13.9",,,,"11.3",,,
°­¸ª(bgna3),"2023-11-03 22:30","18.4",,,,"13",,,,"11.2",,,
°­¸ª(bgna3),"2023-11-03 23:00","18.4",,,,"13",,,,"10.6",,,
°­¸ª(bgna3),"2023-11-03 23:30","18.3",,,,"13.1",,,,"9.7",,,
°­¸ª(bgna3),"2023-11-04 00:00","18.1",,,,"14.2",,,,"9.4",,,
°­¸ª(bgna3),"2023-11-04 00:30","18",,,,"14.2",,,,"10.1",,,
°­¸ª(bgna3),"2023-11-04 01:00","18",,,,"13.5",,,,"10.3",,,
°­¸ª(bgna3),"2023-11-04 01:30","18.3",,,,"13.4",,,,"10.2",,,
°­¸ª(bgna3),"2023-11-04 02:00","18.5",,,,"13.3",,,,"10.4",,,
°­¸ª(bgna3),"2023-11-04 02:30","18.4",,,,"14.1",,,,"11",,,
°­¸ª(bgna3),"2023-11-04 03:00","18.3",,,,"14.3",,,,"11.5",,,
°­¸ª(bgna3),"2023-11-04 03:30","18.3",,,,"14.4",,,,"11.5",,,
°­¸ª(bgna3),"2023-11-04 04:00","18.4",,,,"14.8",,,,"12.1",,,
°­¸ª(bgna3),"2023-11-04 04:30","18.4",,,,"14.3",,,,"12",,,
°­¸ª(bgna3),"2023-11-04 05:00","18.4",,,,"15.4",,,,"11.8",,,
°­¸ª(bgna3),"2023-11-04 05:30","18.4",,,,"16.4",,,,"12.4",,,
°­¸ª(bgna3),"2023-11-04 06:00","18.4",,,,"17.7",,,,"13.8",,,
°­¸ª(bgna3),"2023-11-04 06:30","18.4",,,,"17.9",,,,"15.1",,,
°­¸ª(bgna3),"2023-11-04 07:00","18.4",,,,"18",,,,"16.6",,,
°­¸ª(bgna3),"2023-11-04 07:30","18.4",,,,"18",,,,"16.4",,,
°­¸ª(bgna3),"2023-11-04 08:00","18.3",,,,"18.1",,,,"17.1",,,
°­¸ª(bgna3),"2023-11-04 08:30","18.3",,,,"18.1",,,,"16.9",,,
°­¸ª(bgna3),"2023-11-04 09:00","18.3",,,,"18.2",,,,"17.5",,,
°­¸ª(bgna3),"2023-11-04 09:30","18.4",,,,"18.1",,,,"16.4",,,
°­¸ª(bgna3),"2023-11-04 10:00","18.4",,,,"18.1",,,,"15.6",,,
°­¸ª(bgna3),"2023-11-04 10:30","18.3",,,,"17.6",,,,"14.5",,,
°­¸ª(bgna3),"2023-11-04 11:00","18.1",,,,"17.3",,,,"13.4",,,
°­¸ª(bgna3),"2023-11-04 11:30","18",,,,"17.4",,,,"13",,,
°­¸ª(bgna3),"2023-11-04 12:00","18",,,,"17.3",,,,"13.4",,,
°­¸ª(bgna3),"2023-11-04 12:30","17.9",,,,"16.9",,,,"13.4",,,
°­¸ª(bgna3),"2023-11-04 13:00","17.9",,,,"16.8",,,,"13.3",,,
°­¸ª(bgna3),"2023-11-04 13:30","17.9",,,,"16.5",,,,"13.2",,,
°­¸ª(bgna3),"2023-11-04 14:00","18",,,,"16",,,,"13.4",,,
°­¸ª(bgna3),"2023-11-04 14:30","18",,,,"16.3",,,,"13.8",,,
°­¸ª(bgna3),"2023-11-04 15:00","18",,,,"15.8",,,,"13.3",,,
°­¸ª(bgna3),"2023-11-04 15:30","18",,,,"15.6",,,,"13",,,
°­¸ª(bgna3),"2023-11-04 16:00","18",,,,"15.6",,,,"13",,,
°­¸ª(bgna3),"2023-11-04 16:30","18",,,,"16",,,,"13.4",,,
°­¸ª(bgna3),"2023-11-04 17:00","18.1",,,,"16.1",,,,"13.1",,,
°­¸ª(bgna3),"2023-11-04 17:30","18",,,,"16.1",,,,"13.4",,,
°­¸ª(bgna3),"2023-11-04 18:00","18",,,,"16.2",,,,"13.4",,,
°­¸ª(bgna3),"2023-11-04 18:30","18",,,,"16.2",,,,"13.4",,,
°­¸ª(bgna3),"2023-11-04 19:00","18",,,,"16.4",,,,"13.7",,,
°­¸ª(bgna3),"2023-11-04 19:30","18",,,,"16.6",,,,"13.9",,,
°­¸ª(bgna3),"2023-11-04 20:00","18",,,,"16.4",,,,"14.1",,,
°­¸ª(bgna3),"2023-11-04 20:30","18",,,,"16.3",,,,"14.3",,,
°­¸ª(bgna3),"2023-11-04 21:00","18",,,,"16.5",,,,"14.4",,,
°­¸ª(bgna3),"2023-11-04 21:30","18",,,,"17",,,,"14.3",,,
°­¸ª(bgna3),"2023-11-04 22:00","18",,,,"17.1",,,,"14.6",,,
°­¸ª(bgna3),"2023-11-04 22:30","18",,,,"16.6",,,,"14.6",,,
°­¸ª(bgna3),"2023-11-04 23:00","18",,,,"16.8",,,,"14.5",,,
°­¸ª(bgna3),"2023-11-04 23:30","18",,,,"16.8",,,,"13.9",,,
°­¸ª(bgna3),"2023-11-05 00:00","18",,,,"16.8",,,,"14.1",,,
°­¸ª(bgna3),"2023-11-05 00:30","18",,,,"17",,,,"14",,,
°­¸ª(bgna3),"2023-11-05 01:00","18",,,,"17.1",,,,"13.7",,,
°­¸ª(bgna3),"2023-11-05 01:30","18",,,,"17.2",,,,"13.6",,,
°­¸ª(bgna3),"2023-11-05 02:00","18",,,,"17.1",,,,"13.7",,,
°­¸ª(bgna3),"2023-11-05 02:30","18",,,,"17.2",,,,"13.9",,,
°­¸ª(bgna3),"2023-11-05 03:00","18",,,,"17.1",,,,"13.9",,,
°­¸ª(bgna3),"2023-11-05 03:30","18",,,,"17.6",,,,"14.6",,,
°­¸ª(bgna3),"2023-11-05 04:00","18",,,,"17.7",,,,"14.5",,,
°­¸ª(bgna3),"2023-11-05 04:30","18.1",,,,"17.9",,,,"14.5",,,
°­¸ª(bgna3),"2023-11-05 05:00","18.3",,,,"17.6",,,,"14.4",,,
°­¸ª(bgna3),"2023-11-05 05:30","18.5",,,,"17.5",,,,"14.2",,,
°­¸ª(bgna3),"2023-11-05 06:00","18.5",,,,"17.9",,,,"14.3",,,
°­¸ª(bgna3),"2023-11-05 06:30","18.4",,,,"18",,,,"14.6",,,
°­¸ª(bgna3),"2023-11-05 07:00","18.2",,,,"17.9",,,,"14.6",,,
°­¸ª(bgna3),"2023-11-05 07:30","18.2",,,,"17.8",,,,"14.8",,,
°­¸ª(bgna3),"2023-11-05 08:00","18.1",,,,"17.5",,,,"14.6",,,
°­¸ª(bgna3),"2023-11-05 08:30","18",,,,"17.4",,,,"15.1",,,
°­¸ª(bgna3),"2023-11-05 09:00","18",,,,"17.3",,,,"14.5",,,
°­¸ª(bgna3),"2023-11-05 09:30","17.9",,,,"16.9",,,,"14.3",,,
°­¸ª(bgna3),"2023-11-05 10:00","18.1",,,,"17",,,,"14",,,
°­¸ª(bgna3),"2023-11-05 10:30","18.2",,,,"17.5",,,,"14.1",,,
°­¸ª(bgna3),"2023-11-05 11:00","18.5",,,,"17.3",,,,"13.6",,,
°­¸ª(bgna3),"2023-11-05 11:30","18.4",,,,"17.2",,,,"14.1",,,
°­¸ª(bgna3),"2023-11-05 12:00","18.5",,,,"17.1",,,,"14.1",,,
°­¸ª(bgna3),"2023-11-05 12:30","18.5",,,,"17.1",,,,"14.2",,,
°­¸ª(bgna3),"2023-11-05 13:00","18.4",,,,"17.4",,,,"14.4",,,
°­¸ª(bgna3),"2023-11-05 13:30","18.6",,,,"17.4",,,,"15.8",,,
°­¸ª(bgna3),"2023-11-05 14:00","18.6",,,,"16.7",,,,"14.6",,,
°­¸ª(bgna3),"2023-11-05 14:30","18.6",,,,"17",,,,"14.2",,,
°­¸ª(bgna3),"2023-11-05 15:00","18.7",,,,"17.1",,,,"14.1",,,
°­¸ª(bgna3),"2023-11-05 15:30","18.7",,,,"17.2",,,,"14.1",,,
°­¸ª(bgna3),"2023-11-05 16:00","18.7",,,,"17.1",,,,"12.6",,,
°­¸ª(bgna3),"2023-11-05 16:30","18.7",,,,"16.4",,,,"12.9",,,
°­¸ª(bgna3),"2023-11-05 17:00","18.7",,,,"16.6",,,,"13.2",,,
°­¸ª(bgna3),"2023-11-05 17:30","18.7",,,,"17.8",,,,"13.9",,,
°­¸ª(bgna3),"2023-11-05 18:00","18.7",,,,"17.9",,,,"14.1",,,
°­¸ª(bgna3),"2023-11-05 18:30","18.7",,,,"18",,,,"14.1",,,
°­¸ª(bgna3),"2023-11-05 19:00","18.7",,,,"18",,,,"14.3",,,
°­¸ª(bgna3),"2023-11-05 19:30","18.7",,,,"18.2",,,,"14.5",,,
°­¸ª(bgna3),"2023-11-05 20:00","18.7",,,,"18.1",,,,"14.5",,,
°­¸ª(bgna3),"2023-11-05 20:30","18.7",,,,"17.7",,,,"15",,,
°­¸ª(bgna3),"2023-11-05 21:00","18.7",,,,"18",,,,"15",,,
°­¸ª(bgna3),"2023-11-05 21:30","18.7",,,,"18.3",,,,"15.2",,,
°­¸ª(bgna3),"2023-11-05 22:00","18.7",,,,"18.2",,,,"15.5",,,
°­¸ª(bgna3),"2023-11-05 22:30","18.7",,,,"18.2",,,,"15.7",,,
°­¸ª(bgna3),"2023-11-05 23:00","18.7",,,,"18.3",,,,"15.6",,,
°­¸ª(bgna3),"2023-11-05 23:30","18.7",,,,"18.2",,,,"16.3",,,
°­¸ª(bgna3),"2023-11-06 00:00","18.7",,,,"18.2",,,,"15.9",,,
°­¸ª(bgna3),"2023-11-06 00:30","18.7",,,,"17.9",,,,"14.8",,,
°­¸ª(bgna3),"2023-11-06 01:00","18.7",,,,"18.4",,,,"14.8",,,
°­¸ª(bgna3),"2023-11-06 01:30","18.7",,,,"17.8",,,,"15",,,
°­¸ª(bgna3),"2023-11-06 02:00","18.7",,,,"17.8",,,,"14.6",,,
°­¸ª(bgna3),"2023-11-06 02:30","18.6",,,,"17.5",,,,"14.3",,,
°­¸ª(bgna3),"2023-11-06 03:00","18.6",,,,"17",,,,"14.5",,,
°­¸ª(bgna3),"2023-11-06 03:30","18.7",,,,"16.8",,,,"13.6",,,
°­¸ª(bgna3),"2023-11-06 04:00","18.7",,,,"16.5",,,,"14.4",,,
°­¸ª(bgna3),"2023-11-06 04:30","18.7",,,,"16.8",,,,"13.7",,,
°­¸ª(bgna3),"2023-11-06 05:00","18.7",,,,"16.6",,,,"13.8",,,
°­¸ª(bgna3),"2023-11-06 05:30","18.7",,,,"16.6",,,,"13.8",,,
°­¸ª(bgna3),"2023-11-06 06:00","18.6",,,,"17",,,,"14",,,
°­¸ª(bgna3),"2023-11-06 06:30","18.6",,,,"16.1",,,,"13.9",,,
°­¸ª(bgna3),"2023-11-06 07:00","18.6",,,,"15.7",,,,"13.6",,,
°­¸ª(bgna3),"2023-11-06 07:30","18.6",,,,"15.8",,,,"13.1",,,
°­¸ª(bgna3),"2023-11-06 08:00","18.6",,,,"16.2",,,,"12.7",,,
°­¸ª(bgna3),"2023-11-06 08:30","18.6",,,,"15.7",,,,"11.8",,,
°­¸ª(bgna3),"2023-11-06 09:00","18.6",,,,"15.3",,,,"12.3",,,
°­¸ª(bgna3),"2023-11-06 09:30","18.6",,,,"15.4",,,,"11.6",,,
°­¸ª(bgna3),"2023-11-06 10:00","18.5",,,,"15.6",,,,"11.4",,,
°­¸ª(bgna3),"2023-11-06 10:30","18.6",,,,"15.2",,,,"11.6",,,
°­¸ª(bgna3),"2023-11-06 11:00","18.6",,,,"15.4",,,,"11.1",,,
°­¸ª(bgna3),"2023-11-06 11:30","18.5",,,,"15",,,,"11.1",,,
°­¸ª(bgna3),"2023-11-06 12:00","18.3",,,,"14.5",,,,"10.9",,,
°­¸ª(bgna3),"2023-11-06 12:30","18.1",,,,"14.1",,,,"10.5",,,
°­¸ª(bgna3),"2023-11-06 13:00","17.8",,,,"13",,,,"10.3",,,
°­¸ª(bgna3),"2023-11-06 13:30","17.6",,,,"12.8",,,,"9.8",,,
°­¸ª(bgna3),"2023-11-06 14:00","17.3",,,,"12.9",,,,"9.3",,,
°­¸ª(bgna3),"2023-11-06 14:30","17.4",,,,"13",,,,"9.3",,,
°­¸ª(bgna3),"2023-11-06 15:00","17.4",,,,"14.1",,,,"10.1",,,
°­¸ª(bgna3),"2023-11-06 15:30","17.4",,,,"14.3",,,,"10.6",,,
°­¸ª(bgna3),"2023-11-06 16:00","17.5",,,,"14.6",,,,"11.7",,,
°­¸ª(bgna3),"2023-11-06 16:30","17.6",,,,"14.7",,,,"12.2",,,
°­¸ª(bgna3),"2023-11-06 17:00","17.7",,,,"14.5",,,,"12.7",,,
°­¸ª(bgna3),"2023-11-06 17:30","17.7",,,,"14.5",,,,"12.7",,,
°­¸ª(bgna3),"2023-11-06 18:00","17.6",,,,"14.5",,,,"12.4",,,
°­¸ª(bgna3),"2023-11-06 18:30","17.6",,,,"14.6",,,,"10.1",,,
°­¸ª(bgna3),"2023-11-06 19:00","17.6",,,,"14.5",,,,"8.8",,,
°­¸ª(bgna3),"2023-11-06 19:30","17.7",,,,"14",,,,"8.4",,,
°­¸ª(bgna3),"2023-11-06 20:00","17.7",,,,"13.3",,,,"8",,,
°­¸ª(bgna3),"2023-11-06 20:30","17.6",,,,"12.9",,,,"7.1",,,
°­¸ª(bgna3),"2023-11-06 21:00","17.6",,,,"12.8",,,,"7",,,
°­¸ª(bgna3),"2023-11-06 21:30","17.5",,,,"11.4",,,,"6.7",,,
°­¸ª(bgna3),"2023-11-06 22:00","17.4",,,,"12.1",,,,"7.1",,,
°­¸ª(bgna3),"2023-11-06 22:30","17.3",,,,"12.5",,,,"7.1",,,
°­¸ª(bgna3),"2023-11-06 23:00","17.3",,,,"14",,,,"8.4",,,
°­¸ª(bgna3),"2023-11-06 23:30","17.2",,,,"14.3",,,,"10.3",,,
°­¸ª(bgna3),"2023-11-07 00:00","17.3",,,,"15.3",,,,"13",,,
°­¸ª(bgna3),"2023-11-07 00:30","17.2",,,,"16",,,,"14.3",,,
