"관측소","관측일시","표층수온(℃)","표층 염분(psu)","표층 DO(mg/L)","표층수심(m)","중층수온(℃)","층층 염분(psu)","층층 DO(mg/L)","층층수심(m)","저층수온(℃)","저층 염분(psu)","저층 DO(mg/L)","저층수심(m)"
강릉(bgna3),"2025-03-02 11:00",8.1,,,5,7.1,,,20,5.9,,,30
강릉(bgna3),"2025-03-02 11:30",8.2,,,5,7.0,,,20,5.8,,,30
강릉(bgna3),"2025-03-02 12:00",8.3,,,5,6.9,,,20,5.6,,,30
강릉(bgna3),"2025-03-02 12:30",8.5,,,5,7.1,,,20,5.7,,,30
강릉(bgna3),"2025-03-02 13:00",8.5,,,5,7.2,,,20,5.7,,,30
강릉(bgna3),"2025-03-02 13:30",8.8,,,5,7.2,,,20,5.8,,,30
강릉(bgna3),"2025-03-02 14:00",8.8,,,5,7.3,,,20,6.0,,,30
강릉(bgna3),"2025-03-02 14:30",8.9,,,5,7.4,,,20,6.3,,,30
강릉(bgna3),"2025-03-02 15:00",8.9,,,5,7.6,,,20,6.6,,,30
강릉(bgna3),"2025-03-02 15:30",9.1,,,5,8.4,,,20,6.7,,,30
강릉(bgna3),"2025-03-02 16:00",9.1,,,5,8.3,,,20,6.6,,,30
강릉(bgna3),"2025-03-02 16:30",9.1,,,5,8.5,,,20,6.8,,,30
강릉(bgna3),"2025-03-02 17:00",9.1,,,5,8.5,,,20,7.1,,,30
강릉(bgna3),"2025-03-02 17:30",9.2,,,5,8.5,,,20,7.0,,,30
강릉(bgna3),"2025-03-02 18:00",9.2,,,5,8.5,,,20,7.2,,,30
강릉(bgna3),"2025-03-02 18:30",9.2,,,5,8.5,,,20,7.1,,,30
강릉(bgna3),"2025-03-02 19:00",9.2,,,5,8.7,,,20,7.8,,,30
강릉(bgna3),"2025-03-02 19:30",9.3,,,5,8.8,,,20,8.0,,,30
강릉(bgna3),"2025-03-02 20:00",9.4,,,5,8.8,,,20,7.9,,,30
강릉(bgna3),"2025-03-02 20:30",9.4,,,5,8.9,,,20,8.1,,,30
강릉(bgna3),"2025-03-02 21:00",9.4,,,5,8.8,,,20,8.1,,,30
강릉(bgna3),"2025-03-02 21:30",9.4,,,5,8.8,,,20,8.0,,,30
강릉(bgna3),"2025-03-02 22:00",9.3,,,5,8.5,,,20,7.5,,,30
강릉(bgna3),"2025-03-02 22:30",9.2,,,5,8.3,,,20,7.1,,,30
강릉(bgna3),"2025-03-02 23:00",9.2,,,5,8.3,,,20,6.8,,,30
강릉(bgna3),"2025-03-02 23:30",9.2,,,5,8.2,,,20,6.5,,,30
강릉(bgna3),"2025-03-03 00:00",9.1,,,5,8.0,,,20,6.3,,,30
강릉(bgna3),"2025-03-03 00:30",9.1,,,5,7.8,,,20,6.3,,,30
강릉(bgna3),"2025-03-03 01:00",9.1,,,5,7.5,,,20,6.0,,,30
강릉(bgna3),"2025-03-03 01:30",9.1,,,5,8.0,,,20,6.1,,,30
강릉(bgna3),"2025-03-03 02:00",9.1,,,5,7.3,,,20,6.1,,,30
강릉(bgna3),"2025-03-03 02:30",9.0,,,5,7.3,,,20,6.1,,,30
강릉(bgna3),"2025-03-03 03:00",9.0,,,5,8.3,,,20,6.3,,,30
강릉(bgna3),"2025-03-03 03:30",9.0,,,5,8.3,,,20,6.4,,,30
강릉(bgna3),"2025-03-03 04:00",9.0,,,5,8.0,,,20,6.5,,,30
강릉(bgna3),"2025-03-03 04:30",9.0,,,5,8.1,,,20,6.7,,,30
강릉(bgna3),"2025-03-03 05:00",9.0,,,5,8.3,,,20,6.9,,,30
강릉(bgna3),"2025-03-03 05:30",9.1,,,5,8.7,,,20,7.1,,,30
강릉(bgna3),"2025-03-03 06:00",9.1,,,5,8.9,,,20,7.5,,,30
강릉(bgna3),"2025-03-03 06:30",9.1,,,5,8.9,,,20,7.9,,,30
강릉(bgna3),"2025-03-03 07:00",9.1,,,5,9.0,,,20,8.2,,,30
강릉(bgna3),"2025-03-03 07:30",9.1,,,5,9.1,,,20,8.5,,,30
강릉(bgna3),"2025-03-03 08:00",9.1,,,5,9.1,,,20,8.6,,,30
강릉(bgna3),"2025-03-03 08:30",9.1,,,5,9.1,,,20,8.6,,,30
강릉(bgna3),"2025-03-03 09:00",9.1,,,5,9.1,,,20,8.6,,,30
강릉(bgna3),"2025-03-03 09:30",9.0,,,5,8.9,,,20,8.3,,,30
강릉(bgna3),"2025-03-03 10:00",9.1,,,5,9.0,,,20,7.9,,,30
강릉(bgna3),"2025-03-03 10:30",9.1,,,5,9.0,,,20,8.0,,,30
강릉(bgna3),"2025-03-03 11:00",9.1,,,5,8.9,,,20,7.0,,,30
강릉(bgna3),"2025-03-03 11:30",9.1,,,5,8.6,,,20,6.3,,,30
강릉(bgna3),"2025-03-03 12:00",9.1,,,5,8.6,,,20,6.2,,,30
강릉(bgna3),"2025-03-03 12:30",9.1,,,5,8.7,,,20,6.3,,,30
강릉(bgna3),"2025-03-03 13:00",9.1,,,5,8.2,,,20,6.2,,,30
강릉(bgna3),"2025-03-03 13:30",9.1,,,5,7.4,,,20,6.0,,,30
강릉(bgna3),"2025-03-03 14:00",9.1,,,5,7.7,,,20,5.8,,,30
강릉(bgna3),"2025-03-03 14:30",9.1,,,5,7.8,,,20,5.7,,,30
강릉(bgna3),"2025-03-03 15:00",9.1,,,5,7.7,,,20,5.7,,,30
강릉(bgna3),"2025-03-03 15:30",9.1,,,5,8.0,,,20,5.7,,,30
강릉(bgna3),"2025-03-03 16:00",9.1,,,5,8.7,,,20,5.5,,,30
강릉(bgna3),"2025-03-03 16:30",9.1,,,5,8.3,,,20,5.5,,,30
강릉(bgna3),"2025-03-03 17:00",9.1,,,5,8.7,,,20,6.1,,,30
강릉(bgna3),"2025-03-03 17:30",9.1,,,5,8.9,,,20,6.3,,,30
강릉(bgna3),"2025-03-03 18:00",9.1,,,5,8.9,,,20,6.5,,,30
강릉(bgna3),"2025-03-03 18:30",9.1,,,5,9.1,,,20,6.8,,,30
강릉(bgna3),"2025-03-03 19:00",9.1,,,5,9.1,,,20,7.3,,,30
강릉(bgna3),"2025-03-03 19:30",9.1,,,5,9.1,,,20,7.6,,,30
강릉(bgna3),"2025-03-03 20:00",9.1,,,5,9.1,,,20,8.0,,,30
강릉(bgna3),"2025-03-03 20:30",9.1,,,5,9.1,,,20,8.6,,,30
강릉(bgna3),"2025-03-03 21:00",9.1,,,5,9.1,,,20,8.7,,,30
강릉(bgna3),"2025-03-03 21:30",9.1,,,5,9.1,,,20,8.8,,,30
강릉(bgna3),"2025-03-03 22:00",9.1,,,5,9.1,,,20,8.9,,,30
강릉(bgna3),"2025-03-03 22:30",9.1,,,5,9.1,,,20,8.1,,,30
강릉(bgna3),"2025-03-03 23:00",9.1,,,5,9.1,,,20,8.1,,,30
강릉(bgna3),"2025-03-03 23:30",9.1,,,5,8.4,,,20,7.7,,,30
강릉(bgna3),"2025-03-04 00:00",9.1,,,5,8.3,,,20,7.0,,,30
강릉(bgna3),"2025-03-04 00:30",9.1,,,5,7.5,,,20,6.4,,,30
강릉(bgna3),"2025-03-04 01:00",9.1,,,5,7.1,,,20,5.6,,,30
강릉(bgna3),"2025-03-04 01:30",9.1,,,5,8.0,,,20,5.5,,,30
강릉(bgna3),"2025-03-04 02:00",9.1,,,5,7.1,,,20,5.3,,,30
강릉(bgna3),"2025-03-04 02:30",9.0,,,5,7.2,,,20,5.6,,,30
강릉(bgna3),"2025-03-04 03:00",9.0,,,5,7.4,,,20,5.4,,,30
강릉(bgna3),"2025-03-04 03:30",9.0,,,5,7.0,,,20,5.4,,,30
강릉(bgna3),"2025-03-04 04:00",9.0,,,5,8.1,,,20,5.4,,,30
강릉(bgna3),"2025-03-04 04:30",9.0,,,5,7.4,,,20,5.4,,,30
강릉(bgna3),"2025-03-04 05:00",9.0,,,5,9.0,,,20,6.2,,,30
강릉(bgna3),"2025-03-04 05:30",9.0,,,5,9.0,,,20,6.2,,,30
강릉(bgna3),"2025-03-04 06:00",9.0,,,5,9.0,,,20,6.3,,,30
강릉(bgna3),"2025-03-04 06:30",9.0,,,5,9.0,,,20,6.8,,,30
강릉(bgna3),"2025-03-04 07:00",8.9,,,5,8.9,,,20,7.0,,,30
강릉(bgna3),"2025-03-04 07:30",8.9,,,5,8.9,,,20,6.6,,,30
강릉(bgna3),"2025-03-04 08:00",8.8,,,5,8.9,,,20,7.4,,,30
강릉(bgna3),"2025-03-04 08:30",8.9,,,5,7.8,,,20,6.7,,,30
강릉(bgna3),"2025-03-04 09:00",8.9,,,5,8.8,,,20,7.0,,,30
강릉(bgna3),"2025-03-04 09:30",8.9,,,5,8.8,,,20,7.1,,,30
강릉(bgna3),"2025-03-04 10:00",8.9,,,5,8.9,,,20,6.9,,,30
강릉(bgna3),"2025-03-04 10:30",8.8,,,5,8.8,,,20,7.1,,,30
강릉(bgna3),"2025-03-04 11:00",8.8,,,5,8.8,,,20,8.2,,,30
강릉(bgna3),"2025-03-04 11:30",8.8,,,5,8.7,,,20,7.3,,,30
강릉(bgna3),"2025-03-04 12:00",8.8,,,5,8.6,,,20,7.0,,,30
강릉(bgna3),"2025-03-04 12:30",8.7,,,5,8.5,,,20,6.7,,,30
강릉(bgna3),"2025-03-04 13:00",8.7,,,5,8.1,,,20,6.2,,,30
강릉(bgna3),"2025-03-04 13:30",8.8,,,5,7.2,,,20,5.9,,,30
강릉(bgna3),"2025-03-04 14:00",8.7,,,5,7.5,,,20,6.0,,,30
강릉(bgna3),"2025-03-04 14:30",8.8,,,5,7.3,,,20,6.0,,,30
강릉(bgna3),"2025-03-04 15:00",8.8,,,5,7.2,,,20,6.2,,,30
강릉(bgna3),"2025-03-04 15:30",8.7,,,5,7.4,,,20,6.2,,,30
강릉(bgna3),"2025-03-04 16:00",8.8,,,5,7.4,,,20,5.9,,,30
강릉(bgna3),"2025-03-04 16:30",8.7,,,5,7.2,,,20,5.8,,,30
강릉(bgna3),"2025-03-04 17:00",8.7,,,5,7.9,,,20,5.7,,,30
강릉(bgna3),"2025-03-04 17:30",8.7,,,5,8.2,,,20,5.7,,,30
강릉(bgna3),"2025-03-04 18:00",8.8,,,5,7.8,,,20,5.7,,,30
강릉(bgna3),"2025-03-04 18:30",8.7,,,5,6.8,,,20,5.6,,,30
강릉(bgna3),"2025-03-04 19:00",8.6,,,5,6.9,,,20,5.6,,,30
강릉(bgna3),"2025-03-04 19:30",8.6,,,5,7.7,,,20,5.7,,,30
강릉(bgna3),"2025-03-04 20:00",8.8,,,5,8.4,,,20,6.0,,,30
강릉(bgna3),"2025-03-04 20:30",8.8,,,5,8.7,,,20,6.0,,,30
강릉(bgna3),"2025-03-04 21:00",8.8,,,5,8.6,,,20,5.9,,,30
강릉(bgna3),"2025-03-04 21:30",8.8,,,5,8.3,,,20,6.1,,,30
강릉(bgna3),"2025-03-04 22:00",8.8,,,5,8.3,,,20,6.0,,,30
강릉(bgna3),"2025-03-04 22:30",8.8,,,5,8.6,,,20,6.2,,,30
강릉(bgna3),"2025-03-04 23:00",8.9,,,5,8.6,,,20,6.4,,,30
강릉(bgna3),"2025-03-04 23:30",8.8,,,5,6.5,,,20,5.9,,,30
강릉(bgna3),"2025-03-05 00:00",8.8,,,5,6.3,,,20,5.6,,,30
강릉(bgna3),"2025-03-05 00:30",8.7,,,5,6.2,,,20,5.5,,,30
강릉(bgna3),"2025-03-05 01:00",8.7,,,5,6.2,,,20,5.4,,,30
강릉(bgna3),"2025-03-05 01:30",8.7,,,5,5.8,,,20,5.2,,,30
강릉(bgna3),"2025-03-05 02:00",8.7,,,5,5.8,,,20,5.1,,,30
강릉(bgna3),"2025-03-05 02:30",8.7,,,5,5.6,,,20,4.6,,,30
강릉(bgna3),"2025-03-05 03:00",8.7,,,5,5.6,,,20,5.0,,,30
강릉(bgna3),"2025-03-05 03:30",8.7,,,5,5.7,,,20,5.1,,,30
강릉(bgna3),"2025-03-05 04:00",8.8,,,5,6.4,,,20,5.0,,,30
강릉(bgna3),"2025-03-05 04:30",8.8,,,5,7.4,,,20,5.1,,,30
강릉(bgna3),"2025-03-05 05:00",8.8,,,5,8.5,,,20,5.4,,,30
강릉(bgna3),"2025-03-05 05:30",8.8,,,5,8.8,,,20,5.6,,,30
강릉(bgna3),"2025-03-05 06:00",8.8,,,5,8.8,,,20,6.1,,,30
강릉(bgna3),"2025-03-05 06:30",8.8,,,5,8.8,,,20,6.4,,,30
강릉(bgna3),"2025-03-05 07:00",8.8,,,5,8.7,,,20,5.9,,,30
강릉(bgna3),"2025-03-05 07:30",8.8,,,5,8.6,,,20,6.8,,,30
강릉(bgna3),"2025-03-05 08:00",8.8,,,5,8.6,,,20,6.9,,,30
강릉(bgna3),"2025-03-05 08:30",8.8,,,5,8.3,,,20,6.5,,,30
강릉(bgna3),"2025-03-05 09:00",8.8,,,5,7.7,,,20,6.3,,,30
강릉(bgna3),"2025-03-05 09:30",8.8,,,5,7.3,,,20,6.3,,,30
강릉(bgna3),"2025-03-05 10:00",8.8,,,5,6.9,,,20,6.1,,,30
강릉(bgna3),"2025-03-05 10:30",8.7,,,5,7.5,,,20,6.1,,,30
강릉(bgna3),"2025-03-05 11:00",8.7,,,5,8.2,,,20,6.1,,,30
강릉(bgna3),"2025-03-05 11:30",8.7,,,5,8.3,,,20,6.2,,,30
강릉(bgna3),"2025-03-05 12:00",8.7,,,5,8.0,,,20,6.0,,,30
강릉(bgna3),"2025-03-05 12:30",8.7,,,5,8.1,,,20,6.0,,,30
강릉(bgna3),"2025-03-05 13:00",8.6,,,5,7.4,,,20,6.0,,,30
강릉(bgna3),"2025-03-05 13:30",8.6,,,5,7.3,,,20,6.0,,,30
강릉(bgna3),"2025-03-05 14:00",8.6,,,5,7.5,,,20,5.9,,,30
강릉(bgna3),"2025-03-05 14:30",8.6,,,5,7.8,,,20,6.1,,,30
강릉(bgna3),"2025-03-05 15:00",8.6,,,5,8.1,,,20,6.5,,,30
강릉(bgna3),"2025-03-05 15:30",8.6,,,5,7.9,,,20,6.5,,,30
강릉(bgna3),"2025-03-05 16:00",8.6,,,5,8.1,,,20,6.4,,,30
강릉(bgna3),"2025-03-05 16:30",8.6,,,5,8.2,,,20,6.5,,,30
강릉(bgna3),"2025-03-05 17:00",8.6,,,5,8.6,,,20,6.7,,,30
강릉(bgna3),"2025-03-05 17:30",8.7,,,5,8.6,,,20,6.9,,,30
강릉(bgna3),"2025-03-05 18:00",8.6,,,5,8.6,,,20,7.3,,,30
강릉(bgna3),"2025-03-05 18:30",8.7,,,5,8.7,,,20,8.0,,,30
강릉(bgna3),"2025-03-05 19:00",8.7,,,5,8.7,,,20,8.1,,,30
강릉(bgna3),"2025-03-05 19:30",8.7,,,5,8.7,,,20,8.2,,,30
강릉(bgna3),"2025-03-05 20:00",8.7,,,5,8.6,,,20,8.2,,,30
강릉(bgna3),"2025-03-05 20:30",8.7,,,5,8.4,,,20,8.1,,,30
강릉(bgna3),"2025-03-05 21:00",8.7,,,5,8.5,,,20,8.2,,,30
강릉(bgna3),"2025-03-05 21:30",8.7,,,5,8.4,,,20,8.1,,,30
강릉(bgna3),"2025-03-05 22:00",8.7,,,5,8.3,,,20,7.8,,,30
강릉(bgna3),"2025-03-05 22:30",8.6,,,5,8.4,,,20,7.9,,,30
강릉(bgna3),"2025-03-05 23:00",8.6,,,5,8.4,,,20,7.9,,,30
강릉(bgna3),"2025-03-05 23:30",8.6,,,5,8.3,,,20,8.0,,,30
강릉(bgna3),"2025-03-06 00:00",8.6,,,5,8.2,,,20,8.0,,,30
강릉(bgna3),"2025-03-06 00:30",8.5,,,5,8.1,,,20,7.8,,,30
강릉(bgna3),"2025-03-06 01:00",8.5,,,5,8.1,,,20,7.4,,,30
강릉(bgna3),"2025-03-06 01:30",8.5,,,5,8.1,,,20,7.3,,,30
강릉(bgna3),"2025-03-06 02:00",8.4,,,5,8.0,,,20,7.1,,,30
강릉(bgna3),"2025-03-06 02:30",8.4,,,5,8.0,,,20,6.7,,,30
강릉(bgna3),"2025-03-06 03:00",8.4,,,5,7.9,,,20,6.4,,,30
강릉(bgna3),"2025-03-06 03:30",8.3,,,5,7.9,,,20,6.2,,,30
강릉(bgna3),"2025-03-06 04:00",8.3,,,5,7.3,,,20,5.9,,,30
강릉(bgna3),"2025-03-06 04:30",8.2,,,5,7.3,,,20,6.0,,,30
강릉(bgna3),"2025-03-06 05:00",8.2,,,5,7.5,,,20,6.3,,,30
강릉(bgna3),"2025-03-06 05:30",8.1,,,5,7.2,,,20,6.4,,,30
강릉(bgna3),"2025-03-06 06:00",8.1,,,5,7.2,,,20,6.4,,,30
강릉(bgna3),"2025-03-06 06:30",8.1,,,5,7.5,,,20,6.4,,,30
강릉(bgna3),"2025-03-06 07:00",8.2,,,5,7.8,,,20,6.5,,,30
강릉(bgna3),"2025-03-06 07:30",8.0,,,5,7.6,,,20,6.5,,,30
강릉(bgna3),"2025-03-06 08:00",8.0,,,5,7.4,,,20,6.6,,,30
강릉(bgna3),"2025-03-06 08:30",8.2,,,5,7.8,,,20,7.0,,,30
강릉(bgna3),"2025-03-06 09:00",8.3,,,5,7.8,,,20,7.1,,,30
강릉(bgna3),"2025-03-06 09:30",8.2,,,5,8.3,,,20,7.5,,,30
강릉(bgna3),"2025-03-06 10:00",8.4,,,5,8.3,,,20,7.7,,,30
강릉(bgna3),"2025-03-06 10:30",8.4,,,5,8.4,,,20,7.7,,,30
강릉(bgna3),"2025-03-06 11:00",8.5,,,5,8.4,,,20,7.8,,,30
강릉(bgna3),"2025-03-06 11:30",8.5,,,5,8.4,,,20,7.8,,,30
강릉(bgna3),"2025-03-06 12:00",8.6,,,5,8.4,,,20,7.9,,,30
강릉(bgna3),"2025-03-06 12:30",8.3,,,5,8.0,,,20,7.9,,,30
강릉(bgna3),"2025-03-06 13:00",8.4,,,5,7.8,,,20,7.6,,,30
강릉(bgna3),"2025-03-06 13:30",8.6,,,5,7.9,,,20,7.6,,,30
강릉(bgna3),"2025-03-06 14:00",8.4,,,5,7.7,,,20,7.4,,,30
강릉(bgna3),"2025-03-06 14:30",8.4,,,5,7.6,,,20,7.1,,,30
강릉(bgna3),"2025-03-06 15:00",8.5,,,5,7.7,,,20,7.1,,,30
강릉(bgna3),"2025-03-06 15:30",8.6,,,5,7.9,,,20,7.5,,,30
강릉(bgna3),"2025-03-06 16:00",8.6,,,5,7.9,,,20,7.2,,,30
강릉(bgna3),"2025-03-06 16:30",8.6,,,5,7.8,,,20,7.0,,,30
강릉(bgna3),"2025-03-06 17:00",8.7,,,5,7.8,,,20,6.9,,,30
강릉(bgna3),"2025-03-06 17:30",8.7,,,5,7.8,,,20,7.3,,,30
강릉(bgna3),"2025-03-06 18:00",8.7,,,5,7.7,,,20,7.2,,,30
강릉(bgna3),"2025-03-06 18:30",8.7,,,5,7.6,,,20,7.4,,,30
강릉(bgna3),"2025-03-06 19:00",8.7,,,5,7.6,,,20,7.5,,,30
강릉(bgna3),"2025-03-06 19:30",8.6,,,5,7.6,,,20,7.4,,,30
강릉(bgna3),"2025-03-06 20:00",8.6,,,5,7.6,,,20,7.3,,,30
강릉(bgna3),"2025-03-06 20:30",8.6,,,5,7.6,,,20,7.3,,,30
강릉(bgna3),"2025-03-06 21:00",8.6,,,5,7.5,,,20,7.3,,,30
강릉(bgna3),"2025-03-06 21:30",8.6,,,5,7.7,,,20,7.3,,,30
강릉(bgna3),"2025-03-06 22:00",8.6,,,5,7.8,,,20,7.3,,,30
강릉(bgna3),"2025-03-06 22:30",8.6,,,5,7.9,,,20,7.3,,,30
강릉(bgna3),"2025-03-06 23:00",8.6,,,5,7.7,,,20,7.3,,,30
강릉(bgna3),"2025-03-06 23:30",8.5,,,5,7.5,,,20,7.0,,,30
강릉(bgna3),"2025-03-07 00:00",8.5,,,5,7.7,,,20,7.1,,,30
강릉(bgna3),"2025-03-07 00:30",8.5,,,5,7.5,,,20,6.9,,,30
강릉(bgna3),"2025-03-07 01:00",8.3,,,5,7.2,,,20,6.6,,,30
강릉(bgna3),"2025-03-07 01:30",8.3,,,5,7.1,,,20,6.5,,,30
강릉(bgna3),"2025-03-07 02:00",8.3,,,5,6.9,,,20,6.4,,,30
강릉(bgna3),"2025-03-07 02:30",8.2,,,5,7.4,,,20,6.4,,,30
강릉(bgna3),"2025-03-07 03:00",8.2,,,5,7.3,,,20,6.3,,,30
강릉(bgna3),"2025-03-07 03:30",8.1,,,5,7.2,,,20,6.1,,,30
강릉(bgna3),"2025-03-07 04:00",8.1,,,5,7.1,,,20,6.1,,,30
강릉(bgna3),"2025-03-07 04:30",8.0,,,5,7.1,,,20,6.1,,,30
강릉(bgna3),"2025-03-07 05:00",8.0,,,5,7.0,,,20,6.0,,,30
강릉(bgna3),"2025-03-07 05:30",7.9,,,5,7.2,,,20,6.1,,,30
강릉(bgna3),"2025-03-07 06:00",8.0,,,5,7.4,,,20,6.3,,,30
강릉(bgna3),"2025-03-07 06:30",7.9,,,5,7.2,,,20,6.1,,,30
강릉(bgna3),"2025-03-07 07:00",7.9,,,5,7.0,,,20,6.1,,,30
강릉(bgna3),"2025-03-07 07:30",7.9,,,5,6.8,,,20,6.1,,,30
강릉(bgna3),"2025-03-07 08:00",7.9,,,5,7.1,,,20,6.2,,,30
